VISUAL_Hyst,human_classification
22222.06390570775,-1
66298.90271731801,-1
9768.388554757223,1
19626.444001680757,1
32955.252946952314,1
72502.19944300568,1
96988.36725459306,1
137600.75357650142,-1
124524.16002994757,1
157515.28222309798,1
237168.5162999991,-1
240163.11372630173,-1
194855.1180584834,1
236332.24333966686,1
284866.9383959892,-1
282507.24870919023,1
505004.5836869562,-1
464009.6594431327,-1
396671.0328896035,1
483580.69572255877,1
597915.4854905677,1
761642.6191501081,1
820352.2597751786,-1
295202.9310841049,-1
479434.1187218755,-1
659982.9026769385,1
659982.9026769385,1
659982.9026769385,1
659982.9026769385,1
655409.901682217,1
100585.87763859675,-1
474222.7834039165,-1
655409.9024455565,1
489466.53938366764,-1
521162.05552003847,-1
652957.1909698264,1
552135.8802570204,1
606184.2148879111,-1
568450.1250877301,-1
642218.632042536,1
706045.1129502358,-1
702443.0939533545,1
752551.4307784864,-1
20039502.522501785,-1
473733.56940559135,-1
651396.070343017,1
651411.468721434,1
651398.2991084874,1
472114.93291623774,1
519995.54085441167,-1
550156.5879763804,1
605676.2872420403,-1
650328.380190651,1
698934.1384804983,1
750925.3225066153,-1
438282.96372055507,-1
475847.0828632098,-1
649474.8966659583,1
649474.8966659583,1
649474.8966659583,1
649474.8966659583,1
100242.46631281196,-1
472719.66196571465,-1
698353.6748190967,1
750804.8268880751,-1
648848.7039988602,1
648341.0916789346,1
648341.0916789346,1
648341.0916789346,1
648341.0916789346,1
647910.8488500738,1
647910.8488500738,1
745728.7769454839,-1
647910.8488500738,1
647910.8488500738,1
647563.1994692752,1
647563.1994692752,1
647269.1126314986,1
636637.7198003655,1
703531.6330114042,-1
647269.1126314986,1
647269.1126314986,1
647021.8349637603,1
513784.49199765566,1
552417.7504429803,-1
647021.8349637603,1
758448.1886621986,-1
818949.3202192668,-1
647021.8349637603,1
646800.6264559259,1
646800.6264559259,1
646800.6264559259,1
646800.6264559259,1
646602.974138527,1
99997.85747212391,-1
472587.31712487555,-1
440855.1674342533,1
474357.9490388661,-1
646426.7704474973,1
646426.7704474973,1
653373.9953859395,-1
702557.826424545,-1
646426.7704474973,1
695279.5970663935,1
749078.6928646979,-1
646426.7704474973,1
646270.2411678348,1
646270.2411678348,1
646270.2411678348,1
646270.2411678348,1
20039222.49799537,-1
472719.66196571465,-1
646131.8895599002,1
646131.8895599002,1
439572.2934227859,1
473626.9386380937,-1
646010.4526318428,1
598301.0268444732,1
643767.0277970976,-1
646010.4526318428,1
646010.4526318428,1
645891.8206123044,1
645891.8206123044,1
645891.8206123044,1
1749229450.1684897,-1
11865.896386687873,1
1748890011.215941,-1
1748901901.3480206,-1
1748917260.6631913,-1
1748959922.8651183,-1
1748983765.5690362,-1
107926.95152049517,1
1749011957.778511,-1
1749044717.8954334,-1
1749447574.5987675,-1
214201.3617364352,1
1749081343.785849,-1
1749120447.5746865,-1
258601.61373951667,1
1749165405.0628924,-1
1749393894.060675,-1
432714.4205079481,1
1749274474.7560406,-1
1749371923.3949978,-1
1749479668.1332452,-1
801346.2486448905,-1
773756.3142548358,1
349465.06074847,-1
449267.52442924154,1
1749532984.8650346,-1
1749532984.8650346,-1
1749532984.8650346,-1
1749532984.8650346,-1
1749526370.1242285,-1
1748949129.1317246,-1
450437.525030055,-1
1749526453.2838278,-1
534533.469437914,-1
487988.98107502214,1
1749522785.3635697,-1
593432.52541313,-1
568948.2499756791,1
609131.112143459,-1
676902.0788198966,-1
663682.1038890948,1
733453.0203030544,-1
707712.6479866869,1
1777513084.5130584,-1
450394.531549776,-1
1749520718.9960215,-1
1749520954.5594456,-1
1749520712.5894215,-1
517208.44946607813,-1
486757.15598903334,1
588835.6496447992,-1
568038.6375968984,1
1749519376.1124802,-1
730855.7118170381,-1
705588.3811363053,1
482728.0069447702,-1
444050.13794732204,1
1749517731.4706929,-1
1749517731.4706929,-1
1749517731.4706929,-1
1749517731.4706929,-1
583007483.5995512,-1
450450.4406194878,-1
727744.2278054104,-1
705310.0043678114,1
1749516820.8439791,-1
1749516084.2108576,-1
1749516084.2108576,-1
1749516084.2108576,-1
1749516084.2108576,-1
1749515461.549022,-1
1749515461.549022,-1
702891.9340738613,1
1749515461.549022,-1
1749515461.549022,-1
1749514960.0511935,-1
1749514960.0511935,-1
1749514537.3721414,-1
669355.2999718884,-1
660256.7658444667,1
1749514537.3721414,-1
1749514537.3721414,-1
1749514183.4096901,-1
554896.465297727,-1
516724.93429939274,1
1749514183.4096901,-1
784046.8340504358,-1
769175.947704796,1
1749514183.4096901,-1
1749513868.1818984,-1
1749513868.1818984,-1
1749513868.1818984,-1
1749513868.1818984,-1
1749513587.9363284,-1
121536.77837455862,-1
450301.70436272194,-1
483747.6013964731,-1
442091.460394518,1
1749513339.4878583,-1
1749513339.4878583,-1
686261.3227814138,-1
659086.9583296229,1
1749513339.4878583,-1
725172.939728181,-1
703135.3763043212,1
1749513339.4878583,-1
1749513120.11256,-1
1749513120.11256,-1
1749513120.11256,-1
1749513120.11256,-1
611571462.5113528,-1
450450.4406194878,-1
1749512927.4658613,-1
1749512927.4658613,-1
484300.75855531415,-1
441173.4966286502,1
1749512759.519633,-1
632490.1931388505,-1
603307.3140115605,1
1749512759.519633,-1
1749512759.519633,-1
1749512596.6710052,-1
1749512596.6710052,-1
1749512596.6710052,-1
106981.7117363019,-1
26100.222940995136,-1
23535.384085549278,-1
25567.159091297322,-1
40923.46223953331,-1
54218.302718462146,-1
103178.40926623937,-1
71661.75177244912,-1
92747.72600603098,-1
124509.87843546188,1
164500.03047222542,-1
117874.58226948745,-1
147363.67662984677,-1
195541.7805507436,-1
182087.51548733586,-1
336831.44395919185,1
326669.4934435736,-1
267629.0573042743,-1
335436.66161886853,-1
425454.55766145594,-1
562372.5846822184,-1
609409.033641835,-1
170794.03685720966,1
340329.8142315359,-1
461549.11860021536,-1
461549.11860021536,-1
461549.11860021536,-1
461549.11860021536,-1
456931.73596542847,-1
152514.8223038033,-1
189795.3740036297,-1
456930.7870380412,-1
320507.36202846334,1
372897.0334914208,-1
454460.76844630623,-1
391855.83955723076,-1
439632.4647701015,-1
382351.23174157273,1
461762.4070880325,-1
516823.8263333011,-1
509288.94755946286,-1
553272.2290992071,-1
21573397.555612784,-1
189302.41409595613,-1
452882.6290322814,-1
452899.6892963652,-1
452882.783782855,-1
328124.4159250507,-1
371824.17606727016,-1
388642.9104961437,-1
438015.5070187049,-1
451807.2670238506,-1
507287.2625193728,-1
552755.1230633004,-1
278106.3201558884,1
336712.3658589489,-1
450944.0352847641,-1
450944.0352847641,-1
450944.0352847641,-1
450944.0352847641,-1
152141.88996117565,-1
188017.17022449584,-1
505179.5145248713,-1
551496.7207852412,-1
450312.61212421284,-1
449800.80313029565,-1
449800.80313029565,-1
449800.80313029565,-1
449800.80313029565,-1
449367.03295619134,-1
449367.03295619134,-1
528927.7723165717,-1
449367.03295619134,-1
449367.03295619134,-1
449016.55285219237,-1
449016.55285219237,-1
448720.0847698903,-1
456073.99802589836,-1
514255.55173204816,-1
448720.0847698903,-1
448720.0847698903,-1
448470.81419572514,-1
360696.236008561,-1
397048.36316830205,-1
448470.81419572514,-1
531431.8211875969,1
605596.173734983,-1
448470.81419572514,-1
448247.8300007208,-1
448247.8300007208,-1
448247.8300007208,-1
448247.8300007208,-1
448048.5967055143,-1
151842.89710647584,-1
187809.80812047585,-1
301568.29397848435,-1
335166.1836160631,-1
447870.9880238272,-1
447870.9880238272,-1
448931.9176566115,1
514384.40579005337,-1
447870.9880238272,-1
503228.6448336624,-1
550850.3636431147,-1
447870.9880238272,-1
447713.2140971397,-1
447713.2140971397,-1
447713.2140971397,-1
447713.2140971397,-1
21573086.003355414,-1
188017.17022449584,-1
447573.76507682557,-1
447573.76507682557,-1
301807.8615057029,-1
335576.32427308446,-1
447451.3669747972,-1
425338.7958756694,-1
466967.6668223041,-1
447451.3669747972,-1
447451.3669747972,-1
447331.7978412092,-1
447331.7978412092,-1
447331.7978412092,-1
1748868428.1822488,-1
1748874043.1702988,-1
1748883395.6680694,-1
1748911260.7509823,-1
1748929119.6316383,-1
55626.25994074495,1
1748951623.7355003,-1
1748976875.936867,-1
1749274449.1775756,-1
136934.64962229182,1
1749005516.9527423,-1
1749037804.857985,-1
173536.3111854059,1
1749075902.930463,-1
1749277590.1744418,-1
316633.89409664785,1
1749166028.1633494,-1
1749258112.0786402,-1
1749350100.4116108,-1
648662.7017229825,-1
611259.8040407958,1
259210.0115546211,-1
333278.71871065104,1
1749393361.7916355,-1
1749393361.7916355,-1
1749393361.7916355,-1
1749393361.7916355,-1
1749386568.62129,-1
1748981013.4523973,-1
479544.13109168044,-1
1749386657.591323,-1
416014.6326653559,-1
366500.3363948597,1
1749382900.2529244,-1
466215.1661289396,-1
436072.18355034373,1
479684.67814258713,-1
535560.4703526312,-1
515500.02671682666,1
583317.5075643042,-1
552461.3003198219,1
1778680964.1979246,-1
479295.07689333736,-1
1749380781.955735,-1
1749381028.387298,-1
1749380773.6169038,-1
400106.40343479987,-1
365281.4005813244,1
460088.120058483,-1
434032.5312362362,1
1749379408.2650106,-1
582290.1536346059,-1
551395.2438121991,1
369625.9043165439,-1
327919.3356726134,1
1749377702.1445098,-1
1749377702.1445098,-1
1749377702.1445098,-1
1749377702.1445098,-1
583039350.4275413,-1
478749.9498383445,-1
577491.9689756486,-1
549993.7909958283,1
1749376766.500541,-1
1749376009.0581946,-1
1749376009.0581946,-1
1749376009.0581946,-1
1749376009.0581946,-1
1749375368.2205977,-1
1749375368.2205977,-1
551072.0136951908,1
1749375368.2205977,-1
1749375368.2205977,-1
1749374851.5386503,-1
1749374851.5386503,-1
1749374415.5533607,-1
527857.0333992416,-1
511970.738190544,1
1749374415.5533607,-1
1749374415.5533607,-1
1749374049.9816196,-1
432099.65429312194,-1
390937.2759965029,1
1749374049.9816196,-1
627380.7672808073,-1
604685.9726298704,1
1749374049.9816196,-1
1749373723.9584296,-1
1749373723.9584296,-1
1749373723.9584296,-1
1749373723.9584296,-1
1749373433.661632,-1
153359.4727840608,-1
478547.0887036549,-1
368845.2581115566,-1
325884.4280882853,1
1749373175.8578393,-1
1749373175.8578393,-1
544561.9464394661,-1
511861.7134165717,1
1749373175.8578393,-1
576257.3220391473,-1
548844.3182055382,1
1749373175.8578393,-1
1749372947.794049,-1
1749372947.794049,-1
1749372947.794049,-1
1749372947.794049,-1
612739322.5468844,-1
478749.9498383445,-1
1749372747.113912,-1
1749372747.113912,-1
371035.111636618,-1
326051.82482176204,1
1749372571.7930145,-1
495850.16612834233,-1
463022.5325841499,1
1749372571.7930145,-1
1749372571.7930145,-1
1749372401.3975208,-1
1749372401.3975208,-1
1749372401.3975208,-1
2459.0862587995425,1
8770.68993564497,1
31754.533779802237,1
49652.64214973931,1
95496.18359360103,-1
70570.32778066315,1
95357.61478501049,1
159573.46288853203,-1
170319.29901984037,-1
124038.16958149686,1
158230.86273509552,1
206402.1323001231,-1
196717.41408894106,1
390200.2475262295,-1
353342.7577076893,-1
290677.81662668765,1
370266.0998065313,1
467893.4703092999,1
607480.9956626947,1
658357.7589308529,-1
209550.4513506045,-1
368066.36226596916,-1
519817.757818568,1
519817.757818568,1
519817.757818568,1
519817.757818568,1
515244.7568238465,1
129664.13692360495,-1
501263.2765993638,-1
515246.7332370368,1
372166.02881216275,-1
402808.221513257,-1
512796.5154742271,1
425699.2908305363,1
475633.43015331397,-1
439607.2587384858,-1
502443.95044375473,1
560462.7042664668,-1
553449.7718386387,1
599543.9351666361,-1
20891815.258299686,-1
500774.0626010386,-1
511234.2698466968,1
511251.0767271145,1
511237.1236592919,1
356363.28666247707,1
401651.0756952998,-1
423718.33311375935,1
475134.07919191534,-1
510167.9881963316,1
549948.3837959896,1
597919.8396840927,-1
328306.5577635608,-1
364479.3264073035,-1
509309.75180758775,1
509309.75180758775,1
509309.75180758775,1
509309.75180758775,1
129301.19237408106,-1
499618.22010758414,-1
549377.2576236826,1
597797.6814824118,-1
508683.5591404898,1
508175.9468205642,1
508175.9468205642,1
508175.9468205642,1
508175.9468205642,1
507745.7039917032,1
507745.7039917032,1
594979.8700139445,-1
507745.7039917032,1
507745.7039917032,1
507398.0546109048,1
507398.0546109048,1
507103.9677731281,1
496882.7516045827,1
557939.5454692838,-1
507103.9677731281,1
507103.9677731281,1
506856.6901053899,1
392068.37586277066,1
429536.61218939314,-1
506856.6901053899,1
602521.8636857728,-1
656287.4468904468,-1
506856.6901053899,1
506635.4815975554,1
506635.4815975554,1
506635.4815975554,1
506635.4815975554,1
506437.8292801566,1
129056.81895074555,-1
499441.27287273144,-1
329381.0321649857,1
362971.55652734975,-1
506261.62558912684,1
506261.62558912684,1
511774.1655185365,-1
556956.6066107143,-1
506261.62558912684,1
546293.5425958491,1
596053.7974848574,-1
506261.62558912684,1
506105.09630946437,1
506105.09630946437,1
506105.09630946437,1
506105.09630946437,1
20891513.620281875,-1
499618.22010758414,-1
505966.7447015297,1
505966.7447015297,1
328106.4427012314,1
362260.7749039739,-1
505845.3077734723,1
463761.2768415275,1
506731.8084745368,-1
505845.3077734723,1
505845.3077734723,1
505726.67575393396,1
505726.67575393396,1
505726.67575393396,1
2512.4045482758675,1
18453.799919492645,1
31679.856129255804,1
80731.97573341068,-1
49102.64336969115,1
70434.22806765165,1
126556.2730402951,-1
142833.24551595887,-1
95570.29370211785,1
124843.66288358922,1
173318.09413185305,-1
159391.78167865414,1
338934.5213308395,-1
305669.1001077766,-1
244868.7460000094,1
319588.8844497941,1
409626.6145107974,1
538310.2873084323,1
585752.7798624935,-1
172538.38669382126,-1
318768.26713776257,-1
456208.69742040127,1
456208.69742040127,1
456208.69742040127,1
456208.69742040127,1
451635.6964256798,1
145046.60849459414,-1
515371.46169498237,-1
451637.4643908366,1
319639.8802238306,-1
350095.5557302953,-1
449185.0581816594,1
368521.2481425323,1
416853.0616080777,-1
381481.8109690213,-1
439463.83284384274,1
495038.24923540576,-1
486775.97665293486,1
531285.4663560012,-1
21365820.00623619,-1
514882.2476966572,-1
447619.7616417606,1
447634.3040002431,1
447634.997143996,1
304497.1291421244,1
348942.01330122957,-1
366541.0190900285,1
416358.85107239406,-1
446551.2154694602,1
483269.793714186,1
529660.7115287114,-1
279367.0769399531,-1
315181.2312790969,-1
445700.69140942104,1
445700.69140942104,1
445700.69140942104,1
445700.69140942104,1
144674.3700275395,-1
513637.39527794207,-1
482696.8879235772,1
529518.933019409,-1
445074.4987423231,1
444566.8864223975,1
444566.8864223975,1
444566.8864223975,1
444566.8864223975,1
444136.6435935365,1
444136.6435935365,1
526591.6037790624,-1
444136.6435935365,1
444136.6435935365,1
443788.99421273806,1
443788.99421273806,1
443494.9073749614,1
433919.92229271465,1
492516.4737400394,-1
443494.9073749614,1
443494.9073749614,1
443247.6297072232,1
337189.32042499445,1
374500.79887665634,-1
443247.6297072232,1
531339.4117571635,-1
583374.4501126785,-1
443247.6297072232,1
443026.4211993887,1
443026.4211993887,1
443026.4211993887,1
443026.4211993887,1
442828.7688819899,1
144430.1086158968,-1
513441.0980400096,-1
279637.3201629223,1
313694.9857953621,-1
442652.56519096013,1
442652.56519096013,1
447502.71992743254,-1
491549.65506972274,-1
442652.56519096013,1
479647.9132986794,1
527810.3782312108,-1
442652.56519096013,1
442496.03591129766,1
442496.03591129766,1
442496.03591129766,1
442496.03591129766,1
21365508.08449895,-1
513637.39527794207,-1
442357.68430336297,1
442357.68430336297,1
278343.4769397734,1
312980.06339744,-1
442236.24737530557,1
403317.4438740773,1
445454.70206796075,-1
442236.24737530557,1
442236.24737530557,1
442117.61535576725,1
442117.61535576725,1
442117.61535576725,1
8987.878773883353,1
18560.02411326226,1
71440.85764874531,-1
31131.040007486892,1
48975.49928610037,1
97454.29910645765,-1
119560.8127999137,-1
70816.5150266201,1
96240.95612005968,1
145492.8143323789,-1
125558.7772040845,1
291753.57963272434,-1
262267.43163849536,-1
202890.56397128018,1
273920.53123228846,1
355182.3469036719,1
473372.2829827282,1
517809.4430487416,-1
139465.99654806932,-1
274804.63232914533,-1
396769.9370913736,1
396769.9370913736,1
396769.9370913736,1
396769.9370913736,1
392196.9360966521,1
161797.9806246299,-1
536133.8685964191,-1
392196.9239366627,1
271214.01726233633,-1
302759.252771014,-1
389744.43016254733,1
315079.7398648358,1
362218.936560435,-1
327541.3529104278,-1
380327.1514617432,1
433869.4962682332,-1
424283.9952663233,1
467602.8861839819,-1
21873154.631926335,-1
535644.6545980938,-1
388186.16514299624,1
388209.99175753817,1
388191.6509681004,1
257591.92429610153,1
301614.2701775137,-1
313100.44758419547,1
361730.5213413929,-1
387126.90322675527,1
420775.0397934678,1
465976.7779121102,-1
234483.17554883094,-1
271217.5964704797,-1
386261.9310803934,1
386261.9310803934,1
386261.9310803934,1
386261.9310803934,1
161416.73093480378,-1
534311.3309877887,-1
420210.05540345935,1
465834.73192987364,-1
385635.7384132954,1
385128.12609336985,1
385128.12609336985,1
385128.12609336985,1
385128.12609336985,1
384697.88326450886,1
384697.88326450886,1
462853.01828619966,-1
384697.88326450886,1
384697.88326450886,1
384350.2338837104,1
384350.2338837104,1
384056.14704593376,1
374786.35440602375,1
431326.9665946622,-1
384056.14704593376,1
384056.14704593376,1
383808.86937819555,1
285987.8386064122,1
323530.39441146184,-1
383808.86937819555,1
464568.2754878039,-1
515109.75714784535,-1
383808.86937819555,1
383587.660870361,1
383587.660870361,1
383587.660870361,1
383587.660870361,1
383390.0085529622,1
161172.57812777424,-1
534084.5454149876,-1
234782.786084338,1
269709.61570283235,-1
383213.80486193247,1
383213.80486193247,1
387501.0517600296,-1
430359.33740403067,-1
383213.80486193247,1
417147.31141001894,1
464105.39799769036,-1
383213.80486193247,1
383057.27558227,1
383057.27558227,1
383057.27558227,1
383057.27558227,1
21872832.73927141,-1
534311.3309877887,-1
382918.9239743353,1
382918.9239743353,1
233489.11629697867,1
269006.70409671124,-1
382797.4870462779,1
346662.67914524657,1
388358.9992860934,-1
382797.4870462779,1
382797.4870462779,1
382678.8550267396,1
382678.8550267396,1
382678.8550267396,1
2606.4704247770533,1
64335.09591972815,-1
8315.5050297588,1
17829.221271615217,1
50837.351180465215,-1
83765.39261966188,-1
31009.542395374214,1
49275.514888748854,1
101099.73764431066,-1
71159.70847125897,1
209753.13567072913,-1
186739.12680235552,-1
129190.14072297231,1
193268.07422989566,1
259092.87607101758,1
355305.75351052865,1
394812.8710617485,-1
85000.0281779965,-1
198666.75005107932,-1
291059.0517080425,1
291059.0517080425,1
291059.0517080425,1
291059.0517080425,1
286486.050713321,1
198606.13941879623,-1
573698.2599118828,-1
286488.55980849254,1
186734.03725537806,-1
220049.44119754288,-1
284039.2891946542,1
222459.04528664853,1
268199.52059223596,-1
232413.81579155874,-1
275422.7769251976,1
325939.86082793237,-1
310904.15026728465,1
352800.32094584836,-1
22994536.44826249,-1
573209.0459135575,-1
282479.36370828585,1
282504.7505859807,1
282485.9454648927,1
174793.65325675474,1
218916.67497946136,-1
220478.08756987168,1
267722.27278067684,-1
281421.6620551978,1
307402.7622246363,1
351176.22546330467,-1
156915.26788129544,-1
195079.71419241367,-1
280551.0456970623,1
280551.0456970623,1
280551.0456970623,1
280551.0456970623,1
198207.87985925912,-1
571693.0815401423,-1
306851.7424743815,1
351031.9289459901,-1
279924.8530299643,1
279417.24071003875,1
279417.24071003875,1
279417.24071003875,1
279417.24071003875,1
278986.99788117775,1
278986.99788117775,1
349606.787555989,-1
278986.99788117775,1
278986.99788117775,1
278639.3485003793,1
278639.3485003793,1
278345.26166260266,1
269906.9096472841,1
323385.0956795575,-1
278345.26166260266,1
278345.26166260266,1
278097.98399486445,1
197725.65663544103,1
236637.5186503555,-1
278097.98399486445,1
344776.62350622914,-1
391504.69977240404,-1
278097.98399486445,1
277876.7754870299,1
277876.7754870299,1
277876.7754870299,1
277876.7754870299,1
277679.1231696311,1
197963.93205773958,-1
571410.0679665633,-1
155971.2719337461,1
193548.3920578936,-1
277502.91947860137,1
277502.91947860137,1
280708.24808717996,-1
322405.68633254105,-1
277502.91947860137,1
303776.0227735743,1
349280.0878278995,-1
277502.91947860137,1
277346.3901989389,1
277346.3901989389,1
277346.3901989389,1
277346.3901989389,1
22994195.734187312,-1
571693.0815401423,-1
277208.0385910042,1
277208.0385910042,1
154686.0491856144,1
192870.96099227897,-1
277086.6016629468,1
246546.47038990885,1
288291.83064589376,-1
277086.6016629468,1
277086.6016629468,1
276967.9696434085,1
276967.9696434085,1
276967.9696434085,1
67093.857304269,-1
2782.8555347213314,1
8779.323037527685,1
33664.23768092211,-1
73335.16773173411,-1
18412.003920873216,1
31134.786079890742,1
85082.86208762878,-1
49898.213844314196,1
175213.8053617804,-1
156670.22513146378,-1
99894.16870463536,1
159288.4499350608,1
218163.54307010918,1
303900.8000906741,1
341744.6720872253,-1
63938.69795799305,-1
166995.72644339217,-1
245048.7383576701,1
245048.7383576701,1
245048.7383576701,1
245048.7383576701,1
240475.73736294865,1
218147.46019481352,-1
592553.8006155047,-1
240477.99904107908,1
151036.01284485226,-1
185194.45283840087,-1
238025.96126870578,1
181908.3570441631,1
227724.79317056626,-1
191562.10792282104,-1
229504.43590223155,1
279357.7439927722,-1
261662.36707294837,1
303658.1375841598,-1
23602893.542463675,-1
592064.5866171794,-1
236462.2449949545,1
236484.8414039672,1
236484.48901071775,1
139835.05725921594,1
184391.6315950346,-1
179816.9154141357,1
227229.1714426752,-1
235401.7528731843,1
258962.84660378302,1
302058.9193585396,-1
124470.72154748905,-1
163408.69058472652,-1
234540.73234668994,1
234540.73234668994,1
234540.73234668994,1
234540.73234668994,1
217754.43505065277,-1
590436.7457963327,-1
257601.71668471966,1
301864.64258066425,-1
233914.5396795919,1
233406.92735966638,1
233406.92735966638,1
233406.92735966638,1
233406.92735966638,1
232976.6845308054,1
232976.6845308054,1
300012.17758712714,-1
232976.6845308054,1
232976.6845308054,1
232629.03515000688,1
232629.03515000688,1
232334.94831223032,1
223987.9272968059,1
276804.95988311555,-1
232334.94831223032,1
232334.94831223032,1
232087.67064449206,1
160012.44743041316,1
199640.94893481964,-1
232087.67064449206,1
291966.160969005,-1
338135.30571113544,-1
232087.67064449206,1
231866.46213665756,1
231866.46213665756,1
231866.46213665756,1
231866.46213665756,1
231668.80981925875,1
217484.08124173057,-1
590128.5968479124,-1
122192.14312370999,1
161904.94772526075,-1
231492.60612822894,1
231492.60612822894,1
234261.21384721392,-1
275871.19142893417,-1
231492.60612822894,1
254664.02038912213,1
300183.2926164735,-1
231492.60612822894,1
231336.07684856653,1
231336.07684856653,1
231336.07684856653,1
231336.07684856653,1
23602557.614582203,-1
590436.7457963327,-1
231197.72524063187,1
231197.72524063187,1
121689.1660190195,1
161247.12516964567,-1
231076.2883125745,1
202922.2665209675,1
245517.8112526881,-1
231076.2883125745,1
231076.2883125745,1
230957.65629303607,1
230957.65629303607,1
230957.65629303607,1
1748864371.3319404,-1
1748872600.45211,-1
1749021405.1590507,-1
19765.00019797579,1
1748883878.9266648,-1
1748897150.711578,-1
34093.311004535935,1
1748916237.8154342,-1
1749059006.5273244,-1
108873.61542800583,1
1748965577.3809714,-1
1749041052.2947607,-1
1749096682.126998,-1
345196.9695980856,-1
291000.2265945484,1
103334.03868051492,-1
122209.11845145318,1
1749115639.939071,-1
1749115639.939071,-1
1749115639.939071,-1
1749115639.939071,-1
1749108562.6151478,-1
1749073325.1026056,-1
576580.6165334012,-1
1749108663.6270988,-1
188106.72317950943,-1
138808.74537574386,1
1749104755.9548995,-1
217649.63853196587,-1
180101.2734228136,1
226542.76452007217,-1
261141.28271845868,-1
229535.94415173956,1
291116.6750853635,-1
252594.28557523343,1
1781735817.1078942,-1
576069.6857532631,-1
1749102557.5253732,-1
1749102826.390235,-1
1749102582.0742977,-1
176088.91058328078,-1
137514.47252802405,1
212790.4198825091,-1
179124.9878646178,1
1749101140.841183,-1
288260.89860950207,-1
250360.69450204054,1
159208.16893803998,-1
116628.59588416529,1
1749099336.7889917,-1
1749099336.7889917,-1
1749099336.7889917,-1
1749099336.7889917,-1
583131619.1906092,-1
574425.1180016586,-1
285098.30516443134,-1
249986.05229162393,1
1749098362.3324852,-1
1749097572.8112304,-1
1749097572.8112304,-1
1749097572.8112304,-1
1749097572.8112304,-1
1749096904.1436787,-1
1749096904.1436787,-1
251355.66175809974,1
1749096904.1436787,-1
1749096904.1436787,-1
1749096364.3744996,-1
1749096364.3744996,-1
1749095908.29807,-1
253220.4820801932,-1
225854.7499030325,1
1749095908.29807,-1
1749095908.29807,-1
1749095525.3186104,-1
193359.8378603821,-1
151646.10289911862,1
1749095525.3186104,-1
316483.3891938542,-1
283706.7973623046,1
1749095525.3186104,-1
1749095183.2199516,-1
1749095183.2199516,-1
1749095183.2199516,-1
1749095183.2199516,-1
1749094878.060847,-1
245673.09713928594,-1
574079.4187558658,-1
155789.63877764437,-1
114532.73117680535,1
1749094606.5208776,-1
1749094606.5208776,-1
263327.2926491568,-1
224624.27925640767,1
1749094606.5208776,-1
282307.3047264475,-1
247697.7810139909,1
1749094606.5208776,-1
1749094365.7882607,-1
1749094365.7882607,-1
1749094365.7882607,-1
1749094365.7882607,-1
615794128.2959162,-1
574425.1180016586,-1
1749094153.4730022,-1
1749094153.4730022,-1
156199.16668075064,-1
113566.05100730663,1
1749093967.5393393,-1
232372.32709746473,-1
195476.8837619577,1
1749093967.5393393,-1
1749093967.5393393,-1
1749093786.3520584,-1
1749093786.3520584,-1
1749093786.3520584,-1
2450.714848440448,1
19697.844370264233,-1
67057.3678437372,-1
8796.996785505027,1
18419.24106023383,1
74261.95293826026,-1
31389.694301021125,1
144122.61542431838,-1
130813.61182201255,-1
73705.16541444328,1
129593.59962346451,1
180327.95196501334,1
257314.66826783822,1
293286.2355435125,-1
46103.31057477432,-1
140642.6635684488,-1
202481.98585787223,1
202481.98585787223,1
202481.98585787223,1
202481.98585787223,1
197908.98486315075,1
238397.70228855338,-1
618356.9339008023,-1
197909.01954337326,1
118613.3817206956,-1
155654.7139325596,-1
195456.92790226787,1
145666.33450983118,1
191326.6535739784,-1
154076.0004390962,-1
188192.87045920955,1
237016.20958848356,-1
217372.81569557256,1
259085.25984120392,-1
24243655.83577427,-1
617867.719902477,-1
193901.84450409206,1
193935.85244558437,1
193912.00309753016,1
108985.27304096307,1
154536.98732628208,-1
143687.04222919123,1
190862.93909701004,-1
192852.76391480147,1
213863.86022271705,1
257459.15156933264,-1
95508.91015049873,-1
137055.62770978315,-1
191973.97984689203,1
191973.97984689203,1
191973.97984689203,1
191973.97984689203,1
237983.66558211332,-1
616129.8321939969,-1
213318.5410656355,1
257289.62254675763,-1
191347.787179794,1
190840.17485986848,1
190840.17485986848,1
190840.17485986848,1
190840.17485986848,1
190409.93203100748,1
190409.93203100748,1
255000.4569915818,-1
190409.93203100748,1
190409.93203100748,1
190062.28265020897,1
190062.28265020897,1
189768.19581243242,1
182703.24774093914,1
234437.7247294302,-1
189768.19581243242,1
189768.19581243242,1
189520.91814469415,1
125109.94713101258,1
166628.42903312788,-1
189520.91814469415,1
242982.63384718247,-1
289409.33404343977,-1
189520.91814469415,1
189299.70963685965,1
189299.70963685965,1
189299.70963685965,1
189299.70963685965,1
189102.05731946084,1
237739.90792914294,-1
615783.7715985917,-1
94049.8587829545,1
135524.99776361638,-1
188925.85362843104,1
188925.85362843104,1
191263.79609170894,-1
233478.17257784298,-1
188925.85362843104,1
210271.04489336224,1
255557.4621210491,-1
188925.85362843104,1
188769.32434876863,1
188769.32434876863,1
188769.32434876863,1
188769.32434876863,1
24243297.664286584,-1
616129.8321939969,-1
188630.97274083397,1
188630.97274083397,1
92742.2290036992,1
134857.49073627574,-1
188509.5358127766,1
163887.36671640235,1
206902.78372051523,-1
188509.5358127766,1
188509.5358127766,1
